FID;fid_;E;N;ADA_ID;VELOCITY;X;Y;SATELLITE;GEOMETRY;TRACK;FRAME;INIT_DATE;FINAL_DATE;PIXEL_SIZE;SOFTWARE;PAPERS;COHERENCE;Lon_ETRS89;Lat_ETRS89;MEAN_VLOS;Lon_WGS84;Lat_WGS84;PS_ID;DESC_UNIT;GeoUnif;Masas_subt;aguas_supf;emb_aux;red_trans;Moves;SubsEsp;QAFI_trace;QAFI_vecto;CODE_18;pendientes;Subsidence;Proceso
965;980;622815,561462000012398;4172009,597300000023097;36;-1,437600000000000;-1,607080000000000;37,687080000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;622815,561462000012398;4172009,597300000023097;-1,437600000000000;-1,607000000000000;37,687080000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.607_37.68708;Canal fluvial abandonado;Unconsolidated Sediments;1; ; ;0; ; ;1;1;321;2,806490000000000;4;Sub_Agua
966;981;623027,738568000029773;4172567,650200000032783;36;-1,690600000000000;-1,604580000000000;37,692079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623027,738568000029773;4172567,650200000032783;-1,690600000000000;-1,605000000000000;37,692079999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.605_37.69208;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,463790000000000;4;Sub_Agua
967;982;623091,262299999943934;4173216,715969999786466;36;-1,157900000000000;-1,603750000000000;37,697920000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623091,262299999943934;4173216,715969999786466;-1,157900000000000;-1,604000000000000;37,697920000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.604_37.69792;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,129900000000000;4;Sub_Agua
968;983;623306,152568000019528;4173589,483570000156760;36;-0,992300000000000;-1,601250000000000;37,701250000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623306,152568000019528;4173589,483570000156760;-0,992300000000000;-1,601000000000000;37,701250000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.601_37.70125;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,862740000000000;4;Sub_Agua
969;984;623465,818123999983072;4172759,522290000226349;38;-1,196100000000000;-1,599580000000000;37,693750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623465,818123999983072;4172759,522290000226349;-1,196100000000000;-1,600000000000000;37,693750000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.6_37.69375;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,500830000000000;4;Sub_Agua
970;985;623594,191453999956138;4173963,352400000207126;36;-0,897400000000000;-1,597920000000000;37,704580000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623594,191453999956138;4173963,352400000207126;-0,897400000000000;-1,598000000000000;37,704580000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.598_37.70458;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,798570000000000;4;Sub_Agua
971;986;623605,252243999973871;4173224,392820000182837;38;-0,973000000000000;-1,597920000000000;37,697920000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623605,252243999973871;4173224,392820000182837;-0,973000000000000;-1,598000000000000;37,697920000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.598_37.69792;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;1; ; ;1;1;212;2,032160000000000;4;Sub_Agua
972;987;623689,012527000042610;4172577,525590000208467;38;-1,043200000000000;-1,597080000000000;37,692079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623689,012527000042610;4172577,525590000208467;-1,043200000000000;-1,597000000000000;37,692079999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.597_37.69208;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,639160000000000;4;Sub_Agua
973;988;623744,170779000036418;4173781,372229999862611;36;-0,949500000000000;-1,596250000000000;37,702919999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623744,170779000036418;4173781,372229999862611;-0,949500000000000;-1,596000000000000;37,702919999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.596_37.70292;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,526220000000000;4;Sub_Agua
974;989;623759,417265000054613;4172763,916170000098646;38;-1,010700000000000;-1,596250000000000;37,693750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623759,417265000054613;4172763,916170000098646;-1,010700000000000;-1,596000000000000;37,693750000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.596_37.69375;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,250440000000000;4;Sub_Agua
975;990;623820,119643999962136;4173597,174380000215024;36;-0,756200000000000;-1,595420000000000;37,701250000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;623820,119643999962136;4173597,174380000215024;-0,756200000000000;-1,595000000000000;37,701250000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.595_37.70125;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,105710000000000;4;Sub_Agua
976;991;624420,676980999996886;4172773,850540000014007;39;-1,152700000000000;-1,588750000000000;37,693750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624420,676980999996886;4172773,850540000014007;-1,152700000000000;-1,589000000000000;37,693750000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.589_37.69375;Canal fluvial abandonado;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;3,297490000000000;4;Sub_Agua
977;992;624565,123019000049680;4172961,364490000065416;39;-0,810300000000000;-1,587080000000000;37,695419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624565,123019000049680;4172961,364490000065416;-0,810300000000000;-1,587000000000000;37,695419999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.587_37.69542;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;321;9,862880000000001;4;Sub_Agua
978;993;624622,961837999988347;4173978,816370000131428;40;-0,689100000000000;-1,586250000000000;37,704580000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624622,961837999988347;4173978,816370000131428;-0,689100000000000;-1,586000000000000;37,704580000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.586_37.70458;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,397610000000000;4;Sub_Agua
979;994;624698,912291000015102;4173795,735640000086278;40;-0,658800000000000;-1,585420000000000;37,702919999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624698,912291000015102;4173795,735640000086278;-0,658800000000000;-1,585000000000000;37,702919999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.585_37.70292;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,654470000000000;4;Sub_Agua
980;995;624705,899452000041492;4173333,053150000050664;40;-0,797200000000000;-1,585420000000000;37,698749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624705,899452000041492;4173333,053150000050664;-0,797200000000000;-1,585000000000000;37,698749999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.585_37.69875;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;1; ; ;1;1;211;0,543940000000000;4;Sub_Agua
981;996;624846,134766999981366;4173797,960330000147223;40;-1,206100000000000;-1,583750000000000;37,702919999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624846,134766999981366;4173797,960330000147223;-1,206100000000000;-1,584000000000000;37,702919999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.584_37.70292;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,564630000000000;4;Sub_Agua
982;997;624854,522475000005215;4173243,185089999809861;40;-1,154100000000000;-1,583750000000000;37,697920000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624854,522475000005215;4173243,185089999809861;-1,154100000000000;-1,584000000000000;37,697920000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.584_37.69792;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,402930000000000;4;Sub_Agua
983;998;624860,124932999955490;4172872,595480000134557;39;-0,993900000000000;-1,583750000000000;37,694580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624860,124932999955490;4172872,595480000134557;-0,993900000000000;-1,584000000000000;37,694580000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.584_37.69458;Terraza baja;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,328610000000000;4;Sub_Agua
984;999;624924,911608999944292;4173428,477049999870360;40;-0,795300000000000;-1,582920000000000;37,699579999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624924,911608999944292;4173428,477049999870360;-0,795300000000000;-1,583000000000000;37,699579999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.583_37.69958;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;1; ; ;1;1;211;0,527120000000000;4;Sub_Agua
985;1000;624936,089527999982238;4172689,516849999781698;39;-1,178200000000000;-1,582920000000000;37,692920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624936,089527999982238;4172689,516849999781698;-1,178200000000000;-1,583000000000000;37,692920000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.583_37.69292;Canal fluvial abandonado;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;2,466170000000000;4;Sub_Agua
986;1001;624996,162175999954343;4173614,892630000133067;40;-0,761700000000000;-1,582080000000000;37,701250000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;624996,162175999954343;4173614,892630000133067;-0,761700000000000;-1,582000000000000;37,701250000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.582_37.70125;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,396430000000000;4;Sub_Agua
987;1002;625011,562066999962553;4172597,435260000173002;39;-1,326200000000000;-1,582080000000000;37,692079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625011,562066999962553;4172597,435260000173002;-1,326200000000000;-1,582000000000000;37,692079999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.582_37.69208;Canal fluvial abandonado;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,640680000000000;4;Sub_Agua
988;1003;625066,527744999970309;4173801,295609999913722;40;-0,822100000000000;-1,581250000000000;37,702919999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625066,527744999970309;4173801,295609999913722;-0,822100000000000;-1,581000000000000;37,702919999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.581_37.70292;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,342680000000000;4;Sub_Agua
989;1004;625138,302499999990687;4173894,496989999897778;40;-0,830400000000000;-1,580420000000000;37,703749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625138,302499999990687;4173894,496989999897778;-0,830400000000000;-1,580000000000000;37,703749999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.58_37.70375;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,412770000000000;4;Sub_Agua
990;1005;625146,710100000025705;4173339,721470000222325;40;-0,674100000000000;-1,580420000000000;37,698749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625146,710100000025705;4173339,721470000222325;-0,674100000000000;-1,580000000000000;37,698749999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.58_37.69875;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;1; ; ;1;1;211;0,789020000000000;4;Sub_Agua
991;1006;625217,956618000054732;4173526,139049999881536;40;-0,848700000000000;-1,579580000000000;37,700420000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625217,956618000054732;4173526,139049999881536;-0,848700000000000;-1,580000000000000;37,700420000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.58_37.70042;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,391760000000000;4;Sub_Agua
992;1007;625362,904426999972202;4173620,452240000013262;40;-0,823100000000000;-1,577920000000000;37,701250000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625362,904426999972202;4173620,452240000013262;-0,823100000000000;-1,578000000000000;37,701250000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.578_37.70125;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,174330000000000;4;Sub_Agua
993;1008;625435,559210999985225;4173713,669600000139326;40;-0,901100000000000;-1,577080000000000;37,702080000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625435,559210999985225;4173713,669600000139326;-0,901100000000000;-1,577000000000000;37,702080000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.577_37.70208;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,529850000000000;4;Sub_Agua
994;1009;625438,357104999944568;4173529,484060000162572;40;-0,996600000000000;-1,577080000000000;37,700420000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625438,357104999944568;4173529,484060000162572;-0,996600000000000;-1,577000000000000;37,700420000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.577_37.70042;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,223040000000000;4;Sub_Agua
995;1010;625449,598181999986991;4172789,413749999832362;39;-0,964500000000000;-1,577080000000000;37,693750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625449,598181999986991;4172789,413749999832362;-0,964500000000000;-1,577000000000000;37,693750000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.577_37.69375;Aluviales y fondos de valle;Unconsolidated Sediments;1; ; ;0; ; ;1;1;321;6,556020000000000;4;Sub_Agua
996;1012;625795,248098999960348;4174181,932219999842346;41;-0,945000000000000;-1,572920000000000;37,706249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625795,248098999960348;4174181,932219999842346;-0,945000000000000;-1,573000000000000;37,706249999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.573_37.70625;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,429870000000000;4;Sub_Agua
997;1013;625799,474480999982916;4173904,544069999828935;40;-1,341900000000000;-1,572920000000000;37,703749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;625799,474480999982916;4173904,544069999828935;-1,341900000000000;-1,573000000000000;37,703749999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.573_37.70375;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,901570000000000;4;Sub_Agua
998;1014;626519,104165000026114;4174933,239850000012666;42;-0,998200000000000;-1,564580000000000;37,712919999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;626519,104165000026114;4174933,239850000012666;-0,998200000000000;-1,565000000000000;37,712919999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.565_37.71292;Depósitos de rambla;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,498880000000000;4;Sub_Agua
999;1015;626626,291781999985687;4172715,254850000143051;43;-0,949300000000000;-1,563750000000000;37,692920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;626626,291781999985687;4172715,254850000143051;-0,949300000000000;-1,564000000000000;37,692920000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.564_37.69292;Aluviales y fondos de valle;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;4,478670000000000;4;Sub_Agua
1000;1016;626699,472242000047117;4172716,377040000166744;43;-0,630600000000000;-1,562920000000000;37,692920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;626699,472242000047117;4172716,377040000166744;-0,630600000000000;-1,563000000000000;37,692920000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.563_37.69292; ; ;1; ; ;0; ; ;1;1;212;2,622230000000000;4;Sub_Agua
1001;1017;627030,157903000013903;4175125,319110000040382;42;-0,935200000000000;-1,558750000000000;37,714579999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;627030,157903000013903;4175125,319110000040382;-0,935200000000000;-1,559000000000000;37,714579999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.559_37.71458;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,041640000000000;4;Sub_Agua
1002;1018;627126,090682000038214;4173647,408640000037849;43;-0,694100000000000;-1,557920000000000;37,701250000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;627126,090682000038214;4173647,408640000037849;-0,694100000000000;-1,558000000000000;37,701250000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.558_37.70125;Canal fluvial abandonado;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;4,878720000000000;4;Sub_Agua
1003;1019;628124,770353000028990;4175605,036119999829680;45;-1,004200000000000;-1,546250000000000;37,718750000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;628124,770353000028990;4175605,036119999829680;-1,004200000000000;-1,546000000000000;37,718750000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.546_37.71875;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,880270000000000;4;Sub_Agua
1004;1020;628438,419909000047483;4174314,744400000199676;44;-1,508200000000000;-1,542920000000000;37,707079999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;628438,419909000047483;4174314,744400000199676;-1,508200000000000;-1,543000000000000;37,707079999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.543_37.70708;Abanicos aluviales de 5ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,422080000000000;4;Sub_Agua
1005;1021;628635,731095999944955;4175798,326559999957681;45;-1,167100000000000;-1,540420000000000;37,720419999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;628635,731095999944955;4175798,326559999957681;-1,167100000000000;-1,540000000000000;37,720419999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.54_37.72042;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;1,846560000000000;4;Sub_Agua
1006;1022;628661,671911000041291;4174133,989490000065416;44;-1,068000000000000;-1,540420000000000;37,705419999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;628661,671911000041291;4174133,989490000065416;-1,068000000000000;-1,540000000000000;37,705419999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.54_37.70542;Terraza baja;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;2,867360000000000;4;Sub_Agua
1007;1023;628854,635161999962293;4175893,857849999796599;45;-1,220300000000000;-1,537920000000000;37,721249999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;628854,635161999962293;4175893,857849999796599;-1,220300000000000;-1,538000000000000;37,721249999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.538_37.72125;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;4,309890000000000;4;Sub_Agua
1008;1024;628928,669320999993943;4175895,014299999922514;45;-1,244500000000000;-1,537080000000000;37,721249999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;628928,669320999993943;4175895,014299999922514;-1,244500000000000;-1,537000000000000;37,721249999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.537_37.72125;Abanicos aluviales de 6ª generación;Unconsolidated Sediments;1; ; ;0; ; ;1;1;211;0,637370000000000;4;Sub_Agua
